ano;mes;dia;Precipitacao;TempMedia;TempMaxima;TempMinima;URMedia
1962.0;3.0;20.0;0.7;18.58;25.0;14.7;81.0
1962.0;3.0;21.0;0.0;20.88;27.4;16.6;70.25
1962.0;3.0;22.0;0.0;20.2;28.1;16.1;59.75
1962.0;3.0;23.0;0.0;18.1;24.1;13.6;84.0
1962.0;3.0;24.0;0.0;21.34;29.8;15.9;72.5
1962.0;3.0;25.0;0.0;22.86;29.8;17.9;74.5
1962.0;3.0;26.0;0.0;22.04;28.8;19.7;78.25
1962.0;3.0;27.0;27.9;20.76;26.2;18.3;87.25
1962.0;3.0;28.0;18.0;21.24;27.8;18.4;81.75
1962.0;3.0;29.0;20.1;21.24;25.9;18.8;78.25
1962.0;3.0;30.0;0.0;20.6;27.8;17.4;79.25
1962.0;3.0;31.0;0.2;21.68;29.4;16.8;79.0
1962.0;4.0;1.0;0.2;22.02;28.0;17.2;72.0
1962.0;4.0;2.0;0.9;18.28;22.8;16.0;92.0
1962.0;4.0;3.0;6.4;13.36;16.0;12.3;95.25
1962.0;4.0;4.0;0.8;16.12;24.0;9.6;83.0
1962.0;4.0;5.0;0.0;19.48;25.9;14.4;80.5
1962.0;4.0;6.0;0.0;21.2;29.4;16.1;77.0
1962.0;4.0;7.0;0.0;22.54;30.4;17.8;67.75
1962.0;4.0;8.0;26.6;16.48;22.9;14.6;96.0
1962.0;4.0;9.0;30.7;10.72;15.0;8.8;83.75
1962.0;4.0;10.0;0.8;11.98;20.4;6.2;79.75
1962.0;4.0;11.0;0.0;14.96;22.8;9.6;76.5
1962.0;4.0;12.0;0.0;16.48;24.3;11.9;76.0
1962.0;4.0;13.0;0.1;16.9;24.6;12.1;75.0
1962.0;4.0;14.0;0.0;17.98;24.1;13.6;78.5
1962.0;4.0;15.0;0.3;17.58;21.4;16.3;88.75
1962.0;4.0;16.0;0.4;14.44;18.3;13.1;93.0
1962.0;4.0;17.0;2.7;13.38;20.2;8.7;81.25
1962.0;4.0;18.0;0.0;16.88;24.2;12.0;80.25
1962.0;4.0;19.0;0.0;18.58;25.4;14.8;82.5
1962.0;4.0;20.0;0.1;18.6;25.4;14.7;80.0
1962.0;4.0;21.0;0.0;18.94;25.4;14.9;78.5
1962.0;4.0;22.0;0.0;16.96;22.0;15.3;89.0
1962.0;4.0;23.0;8.7;12.84;18.4;11.0;85.75
1962.0;4.0;24.0;0.2;12.24;18.8;8.2;86.25
1962.0;4.0;25.0;0.0;14.52;21.6;10.2;90.25
1962.0;4.0;26.0;0.0;10.72;16.2;9.0;80.0
1962.0;4.0;27.0;0.1;8.16;15.8;3.8;71.0
1962.0;4.0;28.0;0.0;9.86;16.4;4.3;70.0
1962.0;4.0;29.0;0.0;13.4;21.6;7.6;61.5
1962.0;4.0;30.0;0.0;14.52;18.4;10.6;76.25
1962.0;5.0;1.0;0.0;16.8;23.2;12.8;81.5
1962.0;5.0;2.0;53.4;15.36;18.2;14.4;93.75
1962.0;5.0;3.0;10.0;9.2;14.8;7.4;65.5
1962.0;5.0;4.0;0.0;8.5;16.4;3.0;68.0
1962.0;5.0;5.0;0.0;11.54;18.6;5.4;63.5
1962.0;5.0;6.0;0.0;10.5;16.7;7.1;67.25
1962.0;5.0;7.0;0.0;6.64;12.9;1.2;82.25
1962.0;5.0;8.0;0.0;9.94;18.0;4.3;71.25
1962.0;5.0;9.0;0.0;11.68;18.2;7.6;70.0
1962.0;5.0;10.0;0.0;14.44;21.7;9.7;66.5
1962.0;5.0;11.0;0.0;13.98;17.4;11.7;82.0
1962.0;5.0;12.0;0.0;14.54;20.6;11.6;80.5
1962.0;5.0;13.0;0.0;14.56;23.1;9.8;76.5
1962.0;5.0;14.0;0.0;15.48;24.4;11.2;64.0
1962.0;5.0;15.0;0.0;16.1;22.9;11.2;73.5
1962.0;5.0;16.0;0.0;17.4;22.3;12.8;71.75
1962.0;5.0;17.0;8.2;11.62;18.4;8.8;98.0
1962.0;5.0;18.0;7.2;8.96;16.2;4.0;79.0
1962.0;5.0;19.0;0.0;13.94;18.6;8.1;90.25
1962.0;5.0;20.0;9.7;14.38;16.1;12.3;94.75
1962.0;5.0;21.0;13.1;14.8;16.4;13.7;94.0
1962.0;5.0;22.0;8.6;15.12;18.4;13.6;92.75
1962.0;5.0;23.0;1.6;11.34;15.6;10.1;83.5
1962.0;5.0;24.0;0.0;10.18;17.6;6.4;80.75
1962.0;5.0;25.0;0.0;11.36;19.5;5.6;74.25
1962.0;5.0;26.0;0.0;12.04;18.4;7.8;82.5
1962.0;5.0;27.0;0.0;11.5;16.0;9.2;92.25
1962.0;5.0;28.0;12.6;5.68;10.2;3.9;87.25
1962.0;5.0;29.0;0.1;2.42;5.2;-0.1;74.0
1962.0;5.0;30.0;1.2;4.26;7.2;2.1;96.0
1962.0;5.0;31.0;0.7;8.22;15.2;1.9;75.5
1962.0;6.0;1.0;0.0;11.58;18.1;6.8;70.75
1962.0;6.0;2.0;5.6;12.46;14.3;10.6;95.5
1962.0;6.0;3.0;18.7;7.32;12.6;5.6;80.25
1962.0;6.0;4.0;0.1;7.4;15.4;2.6;74.75
1962.0;6.0;5.0;0.0;10.04;17.7;6.1;74.75
1962.0;6.0;6.0;0.0;10.84;18.6;5.2;72.0
1962.0;6.0;7.0;0.0;13.68;18.8;10.8;86.25
1962.0;6.0;8.0;0.0;13.02;18.7;11.1;90.75
1962.0;6.0;9.0;0.1;10.16;12.2;8.2;96.5
1962.0;6.0;10.0;2.1;7.1;10.4;5.4;93.25
1962.0;6.0;11.0;3.4;7.54;8.8;5.6;98.75
1962.0;6.0;12.0;9.1;8.28;10.2;7.3;97.75
1962.0;6.0;13.0;0.3;7.2;12.2;4.0;89.25
1962.0;6.0;14.0;0.3;9.16;16.3;4.3;89.0
1962.0;6.0;15.0;0.0;9.94;16.8;6.7;76.5
1962.0;6.0;16.0;0.0;10.02;17.1;5.8;73.5
1962.0;6.0;17.0;0.0;12.5;20.7;7.3;59.75
1962.0;6.0;18.0;0.0;14.48;21.6;9.8;45.0
1962.0;6.0;19.0;0.0;15.14;22.6;10.9;57.75
1962.0;6.0;20.0;0.0;15.64;21.4;11.8;72.5
1962.0;6.0;21.0;10.2;8.74;15.4;6.6;87.25
1962.0;6.0;22.0;2.7;3.92;6.6;2.6;92.5
1962.0;6.0;23.0;2.1;2.4;7.2;-0.8;87.5
1962.0;6.0;24.0;0.0;9.48;16.1;1.3;53.5
1962.0;6.0;25.0;0.0;16.28;23.2;11.6;68.5
1962.0;6.0;26.0;0.0;17.88;24.8;13.2;76.0
1962.0;6.0;27.0;0.0;19.34;25.8;15.7;61.25
1962.0;6.0;28.0;0.0;18.34;24.8;14.1;53.25
1962.0;6.0;29.0;0.0;17.86;24.7;14.4;55.0
1962.0;6.0;30.0;0.0;17.02;23.9;13.6;60.0
1962.0;7.0;1.0;0.0;15.32;22.0;13.0;77.5
1962.0;7.0;2.0;0.0;14.74;21.4;11.7;77.25
1962.0;7.0;3.0;0.0;14.18;19.1;11.4;72.25
1962.0;7.0;4.0;0.0;10.44;14.8;8.0;93.0
1962.0;7.0;5.0;23.8;4.16;8.0;2.0;93.5
1962.0;7.0;6.0;6.8;6.42;8.0;4.4;97.25
1962.0;7.0;7.0;6.2;6.02;8.7;5.2;93.75
1962.0;7.0;8.0;0.0;9.86;15.2;4.8;70.75
1962.0;7.0;9.0;2.8;11.26;12.9;10.0;96.0
1962.0;7.0;10.0;18.6;10.64;11.4;10.0;98.5
1962.0;7.0;11.0;8.0;10.96;13.8;9.4;94.25
1962.0;7.0;12.0;0.3;11.38;17.9;8.3;85.75
1962.0;7.0;13.0;0.2;11.8;19.0;8.2;86.5
1962.0;7.0;14.0;0.0;13.92;20.6;9.4;65.5
1962.0;7.0;15.0;0.7;12.08;15.6;10.8;96.75
1962.0;7.0;16.0;14.7;6.4;11.4;4.6;96.75
1962.0;7.0;17.0;9.5;3.98;8.7;0.3;76.5
1962.0;7.0;18.0;0.0;7.9;14.0;3.9;61.0
1962.0;7.0;19.0;0.0;3.64;8.8;1.7;76.75
1962.0;7.0;20.0;0.2;7.56;16.8;-1.2;58.0
1962.0;7.0;21.0;0.0;9.5;17.6;2.6;62.25
1962.0;7.0;22.0;0.0;10.08;14.6;5.4;82.5
1962.0;7.0;23.0;0.0;7.32;10.2;6.2;94.5
1962.0;7.0;24.0;0.0;5.08;7.0;4.6;98.0
1962.0;7.0;25.0;0.2;4.52;9.1;1.7;86.25
1962.0;7.0;26.0;1.8;7.56;10.0;4.2;98.5
1962.0;7.0;27.0;4.5;9.62;14.4;8.0;90.75
1962.0;7.0;28.0;0.1;10.62;15.4;7.7;85.25
1962.0;7.0;29.0;1.2;10.02;11.9;8.8;92.5
1962.0;7.0;30.0;20.3;10.32;12.2;8.9;93.25
1962.0;7.0;31.0;0.4;10.76;15.4;9.2;89.5
1962.0;8.0;1.0;0.3;9.62;16.1;5.4;84.25
1962.0;8.0;2.0;0.4;8.84;16.8;3.6;84.25
1962.0;8.0;3.0;0.0;13.84;22.0;7.2;71.5
1962.0;8.0;4.0;0.0;17.28;24.0;12.4;62.5
1962.0;8.0;5.0;0.0;18.68;26.2;14.3;54.75
1962.0;8.0;6.0;0.0;20.28;26.8;16.4;43.75
1962.0;8.0;7.0;0.0;20.28;27.2;16.0;49.0
1962.0;8.0;8.0;0.0;19.44;26.8;15.9;51.75
1962.0;8.0;9.0;0.0;16.82;18.7;15.2;75.5
1962.0;8.0;10.0;18.0;15.42;18.0;13.7;88.75
1962.0;8.0;11.0;0.4;8.86;15.4;5.3;73.25
1962.0;8.0;12.0;0.6;7.52;14.0;5.8;83.25
1962.0;8.0;13.0;0.3;8.84;17.1;2.1;71.0
1962.0;8.0;14.0;0.0;14.5;22.3;7.8;51.75
1962.0;8.0;15.0;0.0;13.0;17.6;10.2;77.25
1962.0;8.0;16.0;1.2;12.34;18.1;10.4;83.75
1962.0;8.0;17.0;0.3;13.18;22.0;7.2;66.75
1962.0;8.0;18.0;0.0;15.74;23.9;10.0;58.25
1962.0;8.0;19.0;0.2;6.02;15.9;3.0;65.0
1962.0;8.0;20.0;0.0;4.74;13.2;-1.2;60.0
1962.0;8.0;21.0;1.0;5.08;10.4;1.3;96.25
1962.0;8.0;22.0;44.3;6.28;8.0;4.6;98.0
1962.0;8.0;23.0;6.9;5.36;7.0;4.6;93.75
1962.0;8.0;24.0;1.3;6.12;10.4;3.4;78.75
1962.0;8.0;25.0;0.0;10.16;19.8;3.6;69.5
1962.0;8.0;26.0;0.0;14.72;22.8;9.2;56.0
1962.0;8.0;27.0;0.0;12.34;19.1;9.4;79.75
1962.0;8.0;28.0;0.0;8.84;12.4;6.8;91.5
1962.0;8.0;29.0;1.5;12.3;14.0;8.3;96.75
1962.0;8.0;30.0;23.4;10.7;14.0;9.8;99.0
1962.0;8.0;31.0;1.6;11.6;19.4;5.7;83.5
1962.0;9.0;1.0;0.0;16.96;26.1;10.3;58.5
1962.0;9.0;2.0;0.0;18.78;27.4;13.7;51.75
1962.0;9.0;3.0;0.0;20.04;28.1;14.6;58.0
1962.0;9.0;4.0;0.0;21.2;27.8;16.6;61.75
1962.0;9.0;5.0;0.0;18.84;24.8;16.6;87.75
1962.0;9.0;6.0;6.7;17.38;23.1;13.2;92.0
1962.0;9.0;7.0;0.0;22.36;27.4;17.8;63.75
1962.0;9.0;8.0;45.0;11.82;23.2;8.1;92.0
1962.0;9.0;9.0;1.0;11.42;15.6;6.6;84.0
1962.0;9.0;10.0;0.0;15.64;21.8;11.6;84.5
1962.0;9.0;11.0;1.2;10.16;15.3;7.8;98.25
1962.0;9.0;12.0;1.6;9.32;17.6;3.7;79.0
1962.0;9.0;13.0;0.0;11.22;15.8;8.5;79.5
1962.0;9.0;14.0;0.0;14.94;21.7;10.0;69.5
1962.0;9.0;15.0;0.0;16.2;21.8;11.2;65.5
1962.0;9.0;16.0;0.0;17.84;25.1;12.7;71.25
1962.0;9.0;17.0;0.0;18.66;26.4;15.6;81.75
1962.0;9.0;18.0;50.0;9.44;16.4;7.6;98.25
1962.0;9.0;19.0;4.1;10.1;11.9;7.3;98.25
1962.0;9.0;20.0;6.0;11.42;14.0;10.3;98.0
1962.0;9.0;21.0;4.0;11.28;14.6;9.8;96.0
1962.0;9.0;22.0;4.2;9.92;16.2;7.8;83.0
1962.0;9.0;23.0;0.5;10.08;16.8;6.8;81.5
1962.0;9.0;24.0;0.0;12.64;19.4;7.4;85.5
1962.0;9.0;25.0;0.0;14.92;22.8;9.2;78.0
1962.0;9.0;26.0;0.0;16.92;25.4;9.8;57.0
1962.0;9.0;27.0;0.0;15.96;20.8;12.4;81.25
1962.0;9.0;28.0;0.5;13.04;19.4;11.0;69.25
1962.0;9.0;29.0;0.0;11.08;19.2;5.2;54.5
1962.0;9.0;30.0;0.0;14.86;23.7;6.2;66.5
1962.0;10.0;1.0;0.0;16.26;21.5;13.6;90.75
1962.0;10.0;2.0;6.3;14.48;15.9;13.2;98.25
1962.0;10.0;3.0;6.0;16.96;23.2;14.0;89.25
1962.0;10.0;4.0;1.6;16.4;20.7;13.9;89.5
1962.0;10.0;5.0;5.6;15.46;21.4;12.9;87.75
1962.0;10.0;6.0;0.1;17.94;25.8;12.1;65.5
1962.0;10.0;7.0;0.0;17.02;22.4;12.7;75.5
1962.0;10.0;8.0;7.6;9.14;17.9;6.6;80.25
1962.0;10.0;9.0;0.0;9.4;17.4;2.4;56.0
1962.0;10.0;10.0;0.0;11.92;18.7;6.3;68.75
1962.0;10.0;11.0;0.0;10.3;16.0;8.0;74.5
1962.0;10.0;12.0;0.0;9.4;15.4;4.6;75.0
1962.0;10.0;13.0;0.1;10.48;17.0;4.8;73.5
1962.0;10.0;14.0;0.0;11.52;19.0;5.4;67.25
1962.0;10.0;15.0;0.0;15.4;24.8;7.8;67.75
1962.0;10.0;16.0;0.0;19.4;26.3;13.1;59.5
1962.0;10.0;17.0;0.8;16.66;20.8;15.4;94.0
1962.0;10.0;18.0;14.2;10.2;15.6;8.7;82.75
1962.0;10.0;19.0;0.0;12.42;19.8;5.7;66.0
1962.0;10.0;20.0;0.0;9.7;17.2;6.0;63.0
1962.0;10.0;21.0;0.0;13.34;23.2;4.7;60.75
1962.0;10.0;22.0;0.0;16.3;25.8;9.3;59.0
1962.0;10.0;23.0;0.0;16.54;24.9;10.1;65.0
1962.0;10.0;24.0;0.0;18.02;24.4;12.7;63.5
1962.0;10.0;25.0;0.0;18.6;25.8;12.9;68.75
1962.0;10.0;26.0;0.0;19.58;28.0;12.4;56.75
1962.0;10.0;27.0;5.0;14.48;20.8;12.1;92.75
1962.0;10.0;28.0;16.2;11.58;18.2;6.7;71.5
1962.0;10.0;29.0;0.0;14.7;21.9;7.9;48.25
1962.0;10.0;30.0;0.0;15.04;21.2;10.2;64.25
1962.0;10.0;31.0;0.0;14.46;18.8;11.7;84.75
1962.0;11.0;1.0;5.6;13.86;17.4;12.3;89.25
1962.0;11.0;2.0;0.3;16.1;24.1;9.6;73.75
1962.0;11.0;3.0;0.0;19.36;28.3;11.8;68.25
1962.0;11.0;4.0;0.0;18.28;21.7;16.6;89.0
1962.0;11.0;5.0;14.5;18.96;22.4;16.0;82.0
1962.0;11.0;6.0;0.6;14.64;18.0;13.2;95.25
1962.0;11.0;7.0;0.6;12.6;18.8;8.8;81.0
1962.0;11.0;8.0;0.0;13.48;22.2;7.6;70.5
1962.0;11.0;9.0;0.0;15.38;23.4;9.3;66.0
1962.0;11.0;10.0;0.0;15.56;24.2;9.4;64.75
1962.0;11.0;11.0;0.0;16.5;25.4;10.7;58.5
1962.0;11.0;12.0;0.0;18.24;27.8;10.2;60.0
1962.0;11.0;13.0;0.0;19.44;29.4;11.0;51.0
1962.0;11.0;14.0;0.0;21.64;31.0;13.4;54.75
1962.0;11.0;15.0;0.0;21.68;29.8;17.4;64.75
1962.0;11.0;16.0;0.0;18.4;27.0;12.4;70.5
1962.0;11.0;17.0;0.0;18.42;26.4;12.7;78.0
1962.0;11.0;18.0;0.0;20.84;27.1;16.4;74.25
1962.0;11.0;19.0;3.0;19.62;23.2;18.3;93.25
1962.0;11.0;20.0;18.3;16.64;21.2;14.7;91.75
1962.0;11.0;21.0;4.9;13.3;19.1;11.0;80.25
1962.0;11.0;22.0;0.0;15.44;24.4;7.7;69.5
1962.0;11.0;23.0;0.0;19.08;27.0;12.3;65.0
1962.0;11.0;24.0;0.0;22.0;29.6;15.4;55.25
1962.0;11.0;25.0;0.0;22.82;29.8;17.0;66.0
1962.0;11.0;26.0;0.0;24.9;32.4;19.2;53.75
1962.0;11.0;27.0;0.0;26.26;33.4;20.9;51.75
1962.0;11.0;28.0;0.0;26.74;33.9;20.2;48.0
1962.0;11.0;29.0;0.0;21.46;29.0;18.3;74.5
1962.0;11.0;30.0;0.0;18.44;23.2;16.2;84.0
1962.0;12.0;1.0;0.0;21.62;31.3;13.9;65.25
1962.0;12.0;2.0;0.0;20.78;29.6;17.3;79.5
1962.0;12.0;3.0;54.5;14.88;17.7;13.0;98.5
1962.0;12.0;4.0;4.9;15.5;22.0;8.9;79.0
1962.0;12.0;5.0;0.0;15.68;23.0;12.2;75.0
1962.0;12.0;6.0;0.0;17.2;25.0;12.0;65.75
1962.0;12.0;7.0;0.0;17.92;25.0;11.6;65.0
1962.0;12.0;8.0;0.0;21.2;28.0;15.0;60.5
1962.0;12.0;9.0;0.0;21.96;29.0;16.6;69.75
1962.0;12.0;10.0;0.0;23.44;31.0;18.4;62.25
1962.0;12.0;11.0;0.0;20.48;26.4;17.8;88.75
1962.0;12.0;12.0;17.3;20.62;27.0;16.9;84.75
1962.0;12.0;13.0;0.1;17.32;23.6;15.2;60.5
1962.0;12.0;14.0;0.0;16.08;23.6;12.4;60.75
1962.0;12.0;15.0;0.0;17.6;25.6;12.6;63.5
1962.0;12.0;16.0;0.0;20.8;28.4;14.4;69.5
1962.0;12.0;17.0;0.0;19.68;27.8;16.8;79.75
1962.0;12.0;18.0;25.0;18.56;24.4;15.8;79.5
1962.0;12.0;19.0;0.1;19.08;27.0;14.0;68.25
1962.0;12.0;20.0;0.0;21.28;29.2;15.6;62.5
1962.0;12.0;21.0;0.0;22.32;30.8;16.4;63.25
1962.0;12.0;22.0;0.0;20.76;27.6;16.2;73.5
1962.0;12.0;23.0;0.0;22.48;30.4;16.2;51.5
1962.0;12.0;24.0;0.0;21.76;28.6;18.6;72.5
1962.0;12.0;25.0;0.0;19.2;24.0;16.4;80.0
1962.0;12.0;26.0;5.7;23.16;30.6;17.4;55.25
1962.0;12.0;27.0;0.0;17.76;25.0;14.4;54.0
1962.0;12.0;28.0;0.0;21.58;31.6;13.7;61.0
1962.0;12.0;29.0;0.0;24.84;33.4;18.4;53.75
1962.0;12.0;30.0;0.0;23.32;32.4;19.2;63.75
1962.0;12.0;31.0;0.0;21.38;27.0;17.4;81.75
1963.0;1.0;1.0;0.0;23.34;30.2;18.9;74.5
1963.0;1.0;2.0;0.0;25.8;34.4;18.4;56.25
1963.0;1.0;3.0;0.0;21.56;29.0;17.6;78.75
1963.0;1.0;4.0;8.9;23.4;32.4;17.2;61.75
1963.0;1.0;5.0;0.0;23.76;30.0;20.4;72.5
1963.0;1.0;6.0;0.5;22.76;34.6;18.0;78.0
1963.0;1.0;7.0;83.5;21.36;27.2;18.4;90.25
1963.0;1.0;8.0;8.1;22.14;28.8;19.4;84.75
1963.0;1.0;9.0;31.8;22.62;26.6;19.9;92.75
1963.0;1.0;10.0;8.0;18.34;23.1;15.8;91.25
1963.0;1.0;11.0;1.7;16.36;19.4;14.6;87.25
1963.0;1.0;12.0;3.8;17.6;19.4;14.8;94.25
1963.0;1.0;13.0;4.3;20.88;25.4;17.6;86.75
1963.0;1.0;14.0;0.1;19.94;22.8;17.6;91.25
1963.0;1.0;15.0;3.3;19.3;25.4;13.7;79.5
1963.0;1.0;16.0;0.1;18.76;25.0;14.6;78.75
1963.0;1.0;17.0;0.2;17.62;25.1;12.7;75.5
1963.0;1.0;18.0;0.0;17.98;25.8;12.4;75.5
1963.0;1.0;19.0;0.0;20.3;26.9;15.4;73.75
1963.0;1.0;20.0;0.0;22.48;29.2;18.0;68.5
1963.0;1.0;21.0;0.0;21.64;29.4;18.8;83.0
1963.0;1.0;22.0;18.7;19.32;21.8;18.0;90.75
1963.0;1.0;23.0;0.7;19.82;26.0;14.8;75.75
1963.0;1.0;24.0;0.0;19.58;24.8;15.9;89.75
1963.0;1.0;25.0;10.1;20.8;26.6;17.4;86.0
1963.0;1.0;26.0;4.8;23.84;30.6;17.8;75.25
1963.0;1.0;27.0;0.0;24.5;28.7;21.7;80.25
1963.0;1.0;28.0;7.4;20.44;24.3;18.3;94.5
1963.0;1.0;29.0;54.2;16.72;18.3;15.7;93.5
1963.0;1.0;30.0;27.5;17.28;19.8;14.8;97.25
1963.0;1.0;31.0;8.3;18.66;22.6;16.9;96.0
1963.0;2.0;1.0;9.5;18.3;20.6;16.8;98.25
1963.0;2.0;2.0;19.3;21.0;26.4;16.7;86.75
1963.0;2.0;3.0;0.0;21.94;27.8;18.4;83.25
1963.0;2.0;4.0;0.0;21.66;27.2;17.9;83.5
1963.0;2.0;5.0;2.1;19.62;24.8;17.9;83.75
1963.0;2.0;6.0;0.1;18.14;24.2;14.6;81.0
1963.0;2.0;7.0;0.2;17.42;24.0;12.1;69.75
1963.0;2.0;8.0;0.0;18.2;25.4;13.8;68.75
1963.0;2.0;9.0;0.0;19.8;26.2;14.1;61.75
1963.0;2.0;10.0;0.0;21.16;27.4;16.2;65.5
1963.0;2.0;11.0;0.0;22.24;29.4;16.8;64.75
1963.0;2.0;12.0;0.0;21.76;28.0;17.4;73.5
1963.0;2.0;13.0;0.2;22.76;30.2;18.0;69.75
1963.0;2.0;14.0;0.0;22.54;29.0;18.2;72.5
1963.0;2.0;15.0;0.0;22.62;30.4;19.1;74.5
1963.0;2.0;16.0;9.0;22.88;29.4;19.0;74.75
1963.0;2.0;17.0;0.0;23.76;32.0;19.7;75.5
1963.0;2.0;18.0;0.0;24.3;29.2;21.7;79.75
1963.0;2.0;19.0;6.9;21.08;24.0;19.8;94.75
1963.0;2.0;20.0;22.0;18.08;23.2;15.8;78.5
1963.0;2.0;21.0;0.0;17.62;22.4;15.3;82.5
1963.0;2.0;22.0;0.0;19.1;25.3;13.2;74.25
1963.0;2.0;23.0;0.0;20.18;27.2;16.2;75.25
1963.0;2.0;24.0;0.0;18.08;21.4;16.3;91.75
1963.0;2.0;25.0;3.8;19.38;23.4;16.7;93.75
1963.0;2.0;26.0;3.8;20.82;25.1;18.3;91.25
1963.0;2.0;27.0;3.7;21.38;25.4;18.8;86.5
1963.0;2.0;28.0;3.4;20.86;24.7;18.6;90.25
1963.0;3.0;1.0;2.9;20.6;25.0;18.4;83.0
1963.0;3.0;2.0;0.1;19.62;25.8;14.4;80.5
1963.0;3.0;3.0;0.0;21.04;27.4;16.7;71.0
1963.0;3.0;4.0;0.0;22.04;29.6;18.0;72.5
1963.0;3.0;5.0;0.0;23.58;29.2;18.7;65.0
1963.0;3.0;6.0;0.0;24.0;29.6;18.8;70.5
1963.0;3.0;7.0;0.0;25.42;31.1;21.6;76.5
1963.0;3.0;8.0;0.0;22.26;29.0;19.7;84.0
1963.0;3.0;9.0;9.6;16.94;19.7;16.1;93.75
1963.0;3.0;10.0;0.4;19.62;25.2;15.6;80.25
1963.0;3.0;11.0;0.0;22.88;29.0;18.1;75.0
1963.0;3.0;12.0;0.0;23.5;29.4;20.1;79.75
1963.0;3.0;13.0;11.4;22.34;28.3;20.4;85.25
1963.0;3.0;14.0;0.2;19.84;27.4;15.0;83.0
1963.0;3.0;15.0;0.0;22.56;31.2;16.4;71.75
1963.0;3.0;16.0;0.0;24.52;30.1;19.2;69.0
1963.0;3.0;17.0;0.2;22.68;29.9;20.1;80.5
1963.0;3.0;18.0;10.1;22.76;31.4;19.6;80.5
1963.0;3.0;19.0;23.1;21.72;28.7;18.7;86.25
1963.0;3.0;20.0;10.3;21.82;26.2;19.3;89.0
1963.0;3.0;21.0;4.6;20.46;24.2;19.3;92.5
1963.0;3.0;22.0;7.5;17.54;19.4;16.7;96.5
1963.0;3.0;23.0;13.0;18.14;22.8;15.7;87.0
1963.0;3.0;24.0;0.9;18.58;25.2;15.1;77.25
1963.0;3.0;25.0;0.0;20.3;27.1;16.3;72.25
1963.0;3.0;26.0;20.1;19.48;24.4;17.2;88.75
1963.0;3.0;27.0;13.1;14.1;19.3;12.3;86.0
1963.0;3.0;28.0;0.0;13.28;19.1;10.4;83.75
1963.0;3.0;29.0;0.0;15.62;21.8;10.1;75.0
1963.0;3.0;30.0;0.0;18.44;24.1;13.7;73.25
1963.0;3.0;31.0;0.0;20.32;27.3;15.2;75.0
1963.0;4.0;1.0;0.0;19.8;28.6;16.8;82.25
1963.0;4.0;2.0;0.1;18.42;22.2;15.7;91.0
1963.0;4.0;3.0;15.9;18.22;22.1;16.2;94.5
1963.0;4.0;4.0;5.7;20.22;26.0;16.3;83.75
1963.0;4.0;5.0;5.7;20.26;26.6;17.3;79.75
1963.0;4.0;6.0;3.3;19.88;26.4;16.2;76.75
1963.0;4.0;7.0;0.0;19.64;25.4;15.6;77.25
1963.0;4.0;8.0;0.0;17.84;23.8;14.7;81.0
1963.0;4.0;9.0;14.6;14.98;17.8;14.1;90.25
1963.0;4.0;10.0;4.1;14.18;19.6;12.2;86.5
1963.0;4.0;11.0;0.3;14.38;20.8;9.2;79.25
1963.0;4.0;12.0;0.1;13.4;18.7;11.4;79.75
1963.0;4.0;13.0;0.0;14.68;22.4;8.4;75.0
1963.0;4.0;14.0;0.0;18.14;25.2;11.9;66.25
1963.0;4.0;15.0;0.0;16.04;18.8;15.1;92.0
1963.0;4.0;16.0;16.3;12.74;17.4;11.2;89.25
1963.0;4.0;17.0;2.2;12.14;20.6;6.1;77.5
1963.0;4.0;18.0;0.0;11.9;18.0;8.6;83.0
1963.0;4.0;19.0;0.1;12.34;18.0;8.4;81.5
1963.0;4.0;20.0;0.2;13.7;21.4;8.7;67.75
1963.0;4.0;21.0;0.0;15.98;23.4;10.9;57.5
1963.0;4.0;22.0;0.0;18.28;25.2;12.4;54.5
1963.0;4.0;23.0;0.0;19.7;27.4;14.8;55.0
1963.0;4.0;24.0;0.0;18.88;26.4;14.6;63.0
1963.0;4.0;25.0;0.0;19.36;26.6;15.4;59.75
1963.0;4.0;26.0;0.0;19.46;26.6;14.7;56.25
1963.0;4.0;27.0;0.0;19.96;27.0;15.8;64.25
1963.0;4.0;28.0;0.0;19.54;25.6;16.0;67.75
1963.0;4.0;29.0;0.0;18.46;23.6;15.1;82.0
1963.0;4.0;30.0;0.2;18.06;24.2;14.7;80.25
1963.0;5.0;1.0;0.0;17.98;23.6;14.9;79.25
1963.0;5.0;2.0;5.0;18.66;23.6;14.9;78.25
1963.0;5.0;3.0;5.4;12.72;18.8;9.8;95.25
1963.0;5.0;4.0;5.3;6.48;10.4;4.8;83.0
1963.0;5.0;5.0;0.0;9.22;18.2;3.4;71.5
1963.0;5.0;6.0;0.0;10.62;18.3;5.4;64.5
1963.0;5.0;7.0;0.0;12.22;20.2;6.1;61.0
1963.0;5.0;8.0;0.0;15.12;22.6;10.4;63.25
1963.0;5.0;9.0;0.0;14.56;19.8;11.2;81.75
1963.0;5.0;10.0;0.0;16.52;20.6;12.4;68.0
1963.0;5.0;11.0;0.2;15.74;18.4;14.7;91.0
1963.0;5.0;12.0;29.7;16.84;22.0;13.3;84.0
1963.0;5.0;13.0;0.0;18.46;22.2;16.4;85.5
1963.0;5.0;14.0;11.8;17.24;19.6;15.7;87.75
1963.0;5.0;15.0;0.9;12.88;17.4;10.8;98.5
